SMILES,SF
C([Si](C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c1nsn3)N=S=N2)(C(C)C)C(C)C)(C)C,0.219307542
CC([Si](C(C)C)(C#Cc1c2c(N=S=N2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1nsn2)C(C)C)C,0.219307542
C(C)(C)[Si](C(C)C)(C#Cc1c2c(c(c3N=S=Nc13)C#C[Si](C(C)C)(C(C)C)C(C)C)nsn2)C(C)C,0.219307542
c1(-c2sccc2)c2c(c(c3c1nn(CC(=O)OC(C)(C)C)n3)-c1cccs1)n[s+][n-]2,0.083168383
c1ccc(-c2c3c([n-][s+]n3)c(-c3sccc3)c3nn(CC(OC(C)(C)C)=O)nc32)s1,0.083168383
c1sc(cc1)-c1c2nn(nc2c(-c2cccs2)c2[n-][s+]nc12)CC(OC(C)(C)C)=O,0.083168383
n1c2c(-c3cccs3)c3[n-][s+]nc3c(-c3sccc3)c2nn1CC(OC(C)(C)C)=O,0.083168383
[n-]1[s+]nc2c(c3c(nn(CC(=O)OC(C)(C)C)n3)c(c21)-c1cccs1)-c1sccc1,0.083168383
c1ccc(-c2c3c(n[s+][n-]3)c(c3nn(nc23)CC(OC(C)(C)C)=O)-c2cccs2)s1,0.083168383
O=C(OC(C)(C)C)Cn1nc2c(n1)c(-c1cccs1)c1n[s+][n-]c1c2-c1sccc1,0.083168383
[s+]1nc2c(-c3sccc3)c3c(c(-c4sccc4)c2[n-]1)nn(CC(OC(C)(C)C)=O)n3,0.083168383
c1(-c2c3c(c(-c4sccc4)c4[n-][s+]nc24)nn(CC(OC(C)(C)C)=O)n3)sccc1,0.083168383
c1cc(-c2c3c(c(-c4cccs4)c4c2n[s+][n-]4)nn(n3)CC(OC(C)(C)C)=O)sc1,0.083168383
C(OC(=O)Cn1nc2c(-c3sccc3)c3c(c(-c4cccs4)c2n1)[n-][s+]n3)(C)(C)C,0.083168383
[n-]1c2c(c3nn(nc3c(-c3cccs3)c2n[s+]1)CC(=O)OC(C)(C)C)-c1sccc1,0.083168383
c1(c2nn(nc2c(-c2sccc2)c2c1[n-][s+]n2)CC(=O)OC(C)(C)C)-c1sccc1,0.083168383
c1sc(-c2c3c(n[s+][n-]3)c(c3nn(CC(=O)OC(C)(C)C)nc23)-c2sccc2)cc1,0.083168383
c12c(-c3cccs3)c3c([n-][s+]n3)c(c1nn(n2)CC(OC(C)(C)C)=O)-c1cccs1,0.083168383
C(n1nc2c(-c3sccc3)c3c(c(c2n1)-c1cccs1)n[s+][n-]3)C(=O)OC(C)(C)C,0.083168383
s1c(-c2c3c(c(-c4sccc4)c4c2[n-][s+]n4)nn(CC(=O)OC(C)(C)C)n3)ccc1,0.083168383
CC(C)(C)OC(Cn1nc2c(c(-c3cccs3)c3[n-][s+]nc3c2-c2cccs2)n1)=O,0.083168383
c12c(c(c3nn(nc3c1-c1sccc1)CC(=O)OC(C)(C)C)-c1sccc1)n[s+][n-]2,0.083168383
c12c(c3[n-][s+]nc3c(-c3sccc3)c1nn(CC(=O)OC(C)(C)C)n2)-c1sccc1,0.083168383
c1c(-c2c3nn(CC(=O)OC(C)(C)C)nc3c(-c3sccc3)c3n[s+][n-]c23)scc1,0.083168383
n1(CC(OC(C)(C)C)=O)nc2c(c3c(n[s+][n-]3)c(c2n1)-c1sccc1)-c1sccc1,0.083168383
c1sc(-c2c3c(c(c4[n-][s+]nc42)-c2cccs2)nn(n3)CC(=O)OC(C)(C)C)cc1,0.083168383
c12nn(nc1c(-c1sccc1)c1[n-][s+]nc1c2-c1cccs1)CC(OC(C)(C)C)=O,0.083168383
c1cc(-c2c3c(c(-c4sccc4)c4c2n[s+][n-]4)nn(CC(OC(C)(C)C)=O)n3)sc1,0.083168383
c1(cccs1)-c1c2nn(nc2c(c2[n-][s+]nc12)-c1cccs1)CC(OC(C)(C)C)=O,0.083168383
C(Cn1nc2c(c3c(n[s+][n-]3)c(c2n1)-c1cccs1)-c1cccs1)(=O)OC(C)(C)C,0.083168383
CC(C)(OC(Cn1nc2c(c3[n-][s+]nc3c(c2n1)-c1cccs1)-c1sccc1)=O)C,0.083168383
c1cc(-c2c3c(n[s+][n-]3)c(c3c2nn(n3)CC(OC(C)(C)C)=O)-c2cccs2)sc1,0.083168383
c1c(scc1)-c1c2n[s+][n-]c2c(-c2cccs2)c2c1nn(n2)CC(=O)OC(C)(C)C,0.083168383
[n-]1[s+]nc2c1c(c1c(c2-c2sccc2)nn(n1)CC(OC(C)(C)C)=O)-c1cccs1,0.083168383
n1n(CC(=O)OC(C)(C)C)nc2c(-c3sccc3)c3c(c(c12)-c1sccc1)[n-][s+]n3,0.083168383
[n-]1[s+]nc2c1c(c1nn(CC(=O)OC(C)(C)C)nc1c2-c1sccc1)-c1sccc1,0.083168383
c1(sccc1)-c1c2c([n-][s+]n2)c(c2nn(nc21)CC(OC(C)(C)C)=O)-c1sccc1,0.083168383
[s+]1[n-]c2c(n1)c(c1nn(CC(OC(C)(C)C)=O)nc1c2-c1cccs1)-c1cccs1,0.083168383
CC(C)(OC(=O)Cn1nc2c(-c3sccc3)c3n[s+][n-]c3c(c2n1)-c1cccs1)C,0.083168383
c1(-c2cccs2)c2c(c(-c3sccc3)c3nn(nc13)CC(OC(C)(C)C)=O)[n-][s+]n2,0.083168383
n1n(CC(OC(C)(C)C)=O)nc2c1c(-c1cccs1)c1[n-][s+]nc1c2-c1cccs1,0.083168383
c1(sccc1)-c1c2n[s+][n-]c2c(c2nn(CC(=O)OC(C)(C)C)nc12)-c1cccs1,0.083168383
c1sc(-c2c3[n-][s+]nc3c(c3c2nn(CC(=O)OC(C)(C)C)n3)-c2sccc2)cc1,0.083168383
[n-]1[s+]nc2c1c(-c1cccs1)c1nn(nc1c2-c1sccc1)CC(=O)OC(C)(C)C,0.083168383
C(n1nc2c(c(c3c(c2-c2cccs2)n[s+][n-]3)-c2cccs2)n1)C(=O)OC(C)(C)C,0.083168383
CC(OC(Cn1nc2c(-c3cccs3)c3c([n-][s+]n3)c(c2n1)-c1cccs1)=O)(C)C,0.083168383
O=C(OC(C)(C)C)Cn1nc2c(c(c3c([n-][s+]n3)c2-c2sccc2)-c2sccc2)n1,0.083168383
c12nn(CC(OC(C)(C)C)=O)nc2c(c2[n-][s+]nc2c1-c1cccs1)-c1sccc1,0.083168383
c12n[s+][n-]c1c(c1nn(nc1c2-c1cccs1)CC(OC(C)(C)C)=O)-c1cccs1,0.083168383
c12c(-c3sccc3)c3nn(nc3c(c1n[s+][n-]2)-c1cccs1)CC(OC(C)(C)C)=O,0.083168383
s1c(ccc1)-c1c2nn(CC(OC(C)(C)C)=O)nc2c(-c2cccs2)c2c1n[s+][n-]2,0.083168383
C(C)(C)(OC(=O)Cn1nc2c(c(c3[n-][s+]nc3c2-c2sccc2)-c2cccs2)n1)C,0.083168383
C(n1nc2c(c3c(c(c2n1)-c1cccs1)n[s+][n-]3)-c1sccc1)C(=O)OC(C)(C)C,0.083168383
s1cccc1-c1c2[n-][s+]nc2c(-c2cccs2)c2nn(CC(OC(C)(C)C)=O)nc21,0.083168383
CC(C)(OC(Cn1nc2c(c(c3n[s+][n-]c3c2-c2sccc2)-c2sccc2)n1)=O)C,0.083168383
c1(-c2c3c(nn(CC(=O)OC(C)(C)C)n3)c(c3[n-][s+]nc23)-c2sccc2)cccs1,0.083168383
c1csc(c1)-c1c2c(c(c3nn(nc31)CC(=O)OC(C)(C)C)-c1sccc1)[n-][s+]n2,0.083168383
n1n(CC(OC(C)(C)C)=O)nc2c1c(c1c([n-][s+]n1)c2-c1cccs1)-c1cccs1,0.083168383
n1c2c(c(-c3sccc3)c3c([n-][s+]n3)c2-c2cccs2)nn1CC(=O)OC(C)(C)C,0.083168383
n1(CC(OC(C)(C)C)=O)nc2c(-c3cccs3)c3c(c(-c4sccc4)c2n1)n[s+][n-]3,0.083168383
[n-]1c2c(-c3cccs3)c3c(nn(CC(=O)OC(C)(C)C)n3)c(-c3cccs3)c2n[s+]1,0.083168383
c1ccsc1-c1c2nn(CC(=O)OC(C)(C)C)nc2c(-c2sccc2)c2n[s+][n-]c21,0.083168383
[n-]1c2c(c(c3nn(nc3c2-c2sccc2)CC(=O)OC(C)(C)C)-c2sccc2)n[s+]1,0.083168383
CC(C)(C)OC(=O)Cn1nc2c(n1)c(-c1sccc1)c1c(n[s+][n-]1)c2-c1cccs1,0.083168383
c1ccsc1-c1c2[n-][s+]nc2c(c2c1nn(n2)CC(=O)OC(C)(C)C)-c1sccc1,0.083168383
[n-]1[s+]nc2c1c(c1nn(CC(=O)OC(C)(C)C)nc1c2-c1sccc1)-c1cccs1,0.083168383
n1c2c(c(c3nn(nc3c2-c2cccs2)CC(OC(C)(C)C)=O)-c2cccs2)[n-][s+]1,0.083168383
n1n(CC(=O)OC(C)(C)C)nc2c(-c3sccc3)c3c(c(c12)-c1sccc1)n[s+][n-]3,0.083168383
CC(C)(OC(Cn1nc2c(c3c(c(c2n1)-c1sccc1)[n-][s+]n3)-c1cccs1)=O)C,0.083168383
s1cccc1-c1c2c(c(c3c1n[s+][n-]3)-c1cccs1)nn(n2)CC(=O)OC(C)(C)C,0.083168383
n1n(CC(OC(C)(C)C)=O)nc2c(-c3sccc3)c3c(c(-c4cccs4)c21)n[s+][n-]3,0.083168383
[n-]1c2c(n[s+]1)c(-c1sccc1)c1nn(nc1c2-c1cccs1)CC(=O)OC(C)(C)C,0.083168383
c12c([n-][s+]n1)c(c1c(c2-c2cccs2)nn(n1)CC(=O)OC(C)(C)C)-c1sccc1,0.083168383
n1c2c(c(c3nn(CC(=O)OC(C)(C)C)nc3c2-c2sccc2)-c2sccc2)[n-][s+]1,0.083168383
c1ccsc1-c1c2c([n-][s+]n2)c(c2c1nn(n2)CC(=O)OC(C)(C)C)-c1cccs1,0.083168383
n1(nc2c(c3c([n-][s+]n3)c(c2n1)-c1cccs1)-c1cccs1)CC(OC(C)(C)C)=O,0.083168383
O=C(OC(C)(C)C)Cn1nc2c(n1)c(c1[n-][s+]nc1c2-c1sccc1)-c1cccs1,0.083168383
CC(C)(OC(=O)Cn1nc2c(c3c(c(c2n1)-c1cccs1)n[s+][n-]3)-c1sccc1)C,0.083168383
c12c([n-][s+]n1)c(c1nn(CC(OC(C)(C)C)=O)nc1c2-c1sccc1)-c1sccc1,0.083168383
CC(OC(=O)Cn1nc2c(c3c(c(-c4cccs4)c2n1)n[s+][n-]3)-c1cccs1)(C)C,0.083168383
O=C(OC(C)(C)C)Cn1nc2c(c(-c3sccc3)c3[n-][s+]nc3c2-c2sccc2)n1,0.083168383
n1n(nc2c1c(-c1sccc1)c1n[s+][n-]c1c2-c1cccs1)CC(=O)OC(C)(C)C,0.083168383
n1(nc2c(-c3sccc3)c3n[s+][n-]c3c(c2n1)-c1sccc1)CC(OC(C)(C)C)=O,0.083168383
CC(OC(Cn1nc2c(c(c3c(n[s+][n-]3)c2-c2cccs2)-c2sccc2)n1)=O)(C)C,0.083168383
c1ccsc1-c1c2n[s+][n-]c2c(c2nn(CC(=O)OC(C)(C)C)nc12)-c1sccc1,0.083168383
n1n(nc2c(c3c(c(c21)-c1sccc1)n[s+][n-]3)-c1cccs1)CC(OC(C)(C)C)=O,0.083168383
c1(-c2c3c(n[s+][n-]3)c(c3c2nn(n3)CC(OC(C)(C)C)=O)-c2sccc2)cccs1,0.083168383
n1[s+][n-]c2c1c(-c1sccc1)c1nn(nc1c2-c1sccc1)CC(OC(C)(C)C)=O,0.083168383
n1[s+][n-]c2c(c3c(nn(CC(OC(C)(C)C)=O)n3)c(-c3sccc3)c12)-c1cccs1,0.083168383
c1ccsc1-c1c2c(nn(CC(OC(C)(C)C)=O)n2)c(-c2sccc2)c2[n-][s+]nc12,0.083168383
c12nn(nc1c(-c1cccs1)c1c(n[s+][n-]1)c2-c1sccc1)CC(=O)OC(C)(C)C,0.083168383
s1cccc1-c1c2[n-][s+]nc2c(-c2sccc2)c2c1nn(n2)CC(OC(C)(C)C)=O,0.083168383
c12c(n[s+][n-]2)c(c2c(nn(n2)CC(=O)OC(C)(C)C)c1-c1cccs1)-c1cccs1,0.083168383
n1c2c(-c3cccs3)c3c(c(c2[n-][s+]1)-c1cccs1)nn(CC(OC(C)(C)C)=O)n3,0.083168383
[n-]1c2c(c(-c3cccs3)c3nn(nc3c2-c2sccc2)CC(=O)OC(C)(C)C)n[s+]1,0.083168383
c1ccc(s1)-c1c2n[s+][n-]c2c(c2c1nn(CC(=O)OC(C)(C)C)n2)-c1cccs1,0.083168383
[n-]1[s+]nc2c(-c3cccs3)c3nn(CC(=O)OC(C)(C)C)nc3c(-c3cccs3)c12,0.083168383
n1c2c(-c3cccs3)c3c(c(-c4sccc4)c2[n-][s+]1)nn(n3)CC(=O)OC(C)(C)C,0.083168383
c1ccc(s1)-c1c2c(c(c3nn(nc13)CC(=O)OC(C)(C)C)-c1cccs1)n[s+][n-]2,0.083168383
c1(-c2c3n[s+][n-]c3c(-c3cccs3)c3nn(nc23)CC(OC(C)(C)C)=O)sccc1,0.083168383
c1csc(c1)-c1c2c(c(-c3sccc3)c3c1[n-][s+]n3)nn(n2)CC(=O)OC(C)(C)C,0.083168383
c1csc(-c2c3c(n[s+][n-]3)c(c3c2nn(n3)CC(OC(C)(C)C)=O)-c2cccs2)c1,0.083168383
c12nn(CC(OC(C)(C)C)=O)nc2c(c2n[s+][n-]c2c1-c1sccc1)-c1cccs1,0.083168383
o1c(=c2c(c(c(o2)-c2c(Br)cc(Br)o2)Br)=C(C#N)C#N)c(Br)cc1=C(C#N)C#N,0.138161227
c1(=c2c(c(c(-c3oc(Br)cc3Br)o2)Br)=C(C#N)C#N)c(cc(o1)=C(C#N)C#N)Br,0.138161227
C(C#N)(C#N)=c1c(=c2c(cc(=C(C#N)C#N)o2)Br)oc(c1Br)-c1c(Br)cc(Br)o1,0.138161227
c1(oc(=c2c(=C(C#N)C#N)c(c(o2)-c2c(cc(Br)o2)Br)Br)c(c1)Br)=C(C#N)C#N,0.138161227
c1(=c2c(=C(C#N)C#N)c(c(-c3oc(cc3Br)Br)o2)Br)oc(cc1Br)=C(C#N)C#N,0.138161227
c1(oc(-c2c(c(c(o2)=c2oc(=C(C#N)C#N)cc2Br)=C(C#N)C#N)Br)c(c1)Br)Br,0.138161227
C(=c1c(oc(c1Br)-c1c(Br)cc(Br)o1)=c1oc(=C(C#N)C#N)cc1Br)(C#N)C#N,0.138161227
C(C(=c1oc(=c2c(=C(C#N)C#N)c(Br)c(o2)-c2c(cc(o2)Br)Br)c(Br)c1)C#N)#N,0.138161227
c1(Br)cc(Br)c(-c2c(c(c(=c3oc(=C(C#N)C#N)cc3Br)o2)=C(C#N)C#N)Br)o1,0.138161227
Brc1cc(Br)oc1-c1c(Br)c(c(=c2oc(cc2Br)=C(C#N)C#N)o1)=C(C#N)C#N,0.138161227
c1(=C(C#N)C#N)cc(Br)c(o1)=c1c(c(Br)c(-c2oc(cc2Br)Br)o1)=C(C#N)C#N,0.138161227
C(C(C#N)=c1cc(c(o1)=c1oc(-c2oc(cc2Br)Br)c(c1=C(C#N)C#N)Br)Br)#N,0.138161227
c1(c(oc(=C(C#N)C#N)c1)=c1oc(c(Br)c1=C(C#N)C#N)-c1oc(cc1Br)Br)Br,0.138161227
Brc1cc(Br)c(o1)-c1oc(=c2c(Br)cc(o2)=C(C#N)C#N)c(=C(C#N)C#N)c1Br,0.138161227
c1(cc(Br)c(o1)=c1oc(-c2oc(Br)cc2Br)c(c1=C(C#N)C#N)Br)=C(C#N)C#N,0.138161227
c1(c(=c2c(c(Br)c(o2)-c2oc(cc2Br)Br)=C(C#N)C#N)oc(c1)=C(C#N)C#N)Br,0.138161227
o1c(-c2c(cc(o2)Br)Br)c(c(=C(C#N)C#N)c1=c1oc(=C(C#N)C#N)cc1Br)Br,0.138161227
C(#N)C(=c1c(Br)c(oc1=c1c(cc(=C(C#N)C#N)o1)Br)-c1oc(cc1Br)Br)C#N,0.138161227
c1c(Br)c(=c2c(=C(C#N)C#N)c(Br)c(-c3c(cc(o3)Br)Br)o2)oc1=C(C#N)C#N,0.138161227
o1c(cc(c1-c1c(c(=C(C#N)C#N)c(o1)=c1oc(=C(C#N)C#N)cc1Br)Br)Br)Br,0.138161227
Brc1cc(oc1=c1oc(-c2c(cc(Br)o2)Br)c(Br)c1=C(C#N)C#N)=C(C#N)C#N,0.138161227
N#CC(=c1c(c(-c2c(cc(o2)Br)Br)oc1=c1oc(=C(C#N)C#N)cc1Br)Br)C#N,0.138161227
c1(Br)cc(Br)oc1-c1c(Br)c(=C(C#N)C#N)c(=c2oc(cc2Br)=C(C#N)C#N)o1,0.138161227
c1(c(oc(c1=C(C#N)C#N)=c1oc(=C(C#N)C#N)cc1Br)-c1c(cc(o1)Br)Br)Br,0.138161227
c1(Br)c(=c2c(=C(C#N)C#N)c(Br)c(o2)-c2oc(cc2Br)Br)oc(c1)=C(C#N)C#N,0.138161227
N#CC(C#N)=c1c(=c2c(Br)cc(=C(C#N)C#N)o2)oc(c1Br)-c1oc(cc1Br)Br,0.138161227
c1(=C(C#N)C#N)c(Br)c(-c2oc(cc2Br)Br)oc1=c1oc(=C(C#N)C#N)cc1Br,0.138161227
c1(-c2c(c(=C(C#N)C#N)c(=c3oc(cc3Br)=C(C#N)C#N)o2)Br)oc(cc1Br)Br,0.138161227
C(=c1oc(=c2c(=C(C#N)C#N)c(c(o2)-c2c(Br)cc(Br)o2)Br)c(Br)c1)(C#N)C#N,0.138161227
N#CC(C#N)=c1oc(c(c1)Br)=c1c(=C(C#N)C#N)c(Br)c(-c2c(cc(o2)Br)Br)o1,0.138161227
o1c(=c2c(c(c(o2)-c2c(Br)cc(o2)Br)Br)=C(C#N)C#N)c(Br)cc1=C(C#N)C#N,0.138161227
C(=c1cc(Br)c(o1)=c1oc(c(Br)c1=C(C#N)C#N)-c1oc(cc1Br)Br)(C#N)C#N,0.138161227
c1(oc(c(c1)Br)-c1oc(=c2oc(cc2Br)=C(C#N)C#N)c(c1Br)=C(C#N)C#N)Br,0.138161227
C(C(C#N)=c1c(Br)c(oc1=c1oc(=C(C#N)C#N)cc1Br)-c1c(Br)cc(Br)o1)#N,0.138161227
o1c(c(cc1Br)Br)-c1oc(c(c1Br)=C(C#N)C#N)=c1oc(cc1Br)=C(C#N)C#N,0.138161227
Brc1c(oc(c1)=C(C#N)C#N)=c1c(c(Br)c(-c2oc(Br)cc2Br)o1)=C(C#N)C#N,0.138161227
Brc1c(=c2oc(-c3c(cc(Br)o3)Br)c(c2=C(C#N)C#N)Br)oc(c1)=C(C#N)C#N,0.138161227
c1(oc(=C(C#N)C#N)cc1Br)=c1oc(-c2c(cc(Br)o2)Br)c(Br)c1=C(C#N)C#N,0.138161227
C(=c1c(oc(c1Br)-c1c(Br)cc(o1)Br)=c1oc(=C(C#N)C#N)cc1Br)(C#N)C#N,0.138161227
N#CC(=c1c(oc(-c2c(Br)cc(o2)Br)c1Br)=c1oc(=C(C#N)C#N)cc1Br)C#N,0.138161227
o1c(c(cc1=C(C#N)C#N)Br)=c1c(=C(C#N)C#N)c(c(o1)-c1oc(Br)cc1Br)Br,0.138161227
Brc1c(-c2oc(cc2Br)Br)oc(=c2c(cc(o2)=C(C#N)C#N)Br)c1=C(C#N)C#N,0.138161227
Brc1cc(c(-c2oc(c(c2Br)=C(C#N)C#N)=c2oc(cc2Br)=C(C#N)C#N)o1)Br,0.138161227
Brc1c(=C(C#N)C#N)c(=c2c(Br)cc(o2)=C(C#N)C#N)oc1-c1c(Br)cc(Br)o1,0.138161227
c1(cc(Br)oc1-c1oc(=c2oc(cc2Br)=C(C#N)C#N)c(=C(C#N)C#N)c1Br)Br,0.138161227
C(C#N)(C#N)=c1c(oc(-c2c(cc(o2)Br)Br)c1Br)=c1oc(=C(C#N)C#N)cc1Br,0.138161227
o1c(=C(C#N)C#N)cc(Br)c1=c1oc(-c2c(cc(o2)Br)Br)c(Br)c1=C(C#N)C#N,0.138161227
c1c(oc(-c2c(c(c(o2)=c2c(cc(o2)=C(C#N)C#N)Br)=C(C#N)C#N)Br)c1Br)Br,0.138161227
N#CC(=c1c(Br)c(oc1=c1oc(=C(C#N)C#N)cc1Br)-c1oc(Br)cc1Br)C#N,0.138161227
N#CC(C#N)=c1cc(c(=c2c(c(Br)c(-c3oc(Br)cc3Br)o2)=C(C#N)C#N)o1)Br,0.138161227
Brc1c(=c2oc(c(Br)c2=C(C#N)C#N)-c2oc(cc2Br)Br)oc(c1)=C(C#N)C#N,0.138161227
C(C#N)(=c1c(=c2oc(=C(C#N)C#N)cc2Br)oc(-c2oc(Br)cc2Br)c1Br)C#N,0.138161227
c1(=C(C#N)C#N)oc(=c2c(c(c(o2)-c2oc(Br)cc2Br)Br)=C(C#N)C#N)c(c1)Br,0.138161227
c1c(=C(C#N)C#N)oc(=c2c(c(Br)c(-c3c(cc(Br)o3)Br)o2)=C(C#N)C#N)c1Br,0.138161227
c1c(c(-c2c(Br)c(c(o2)=c2oc(cc2Br)=C(C#N)C#N)=C(C#N)C#N)oc1Br)Br,0.138161227
N#CC(=c1c(oc(c1Br)-c1c(Br)cc(Br)o1)=c1c(Br)cc(=C(C#N)C#N)o1)C#N,0.138161227
Brc1cc(Br)c(-c2c(c(c(=c3c(Br)cc(=C(C#N)C#N)o3)o2)=C(C#N)C#N)Br)o1,0.138161227
o1c(c(=C(C#N)C#N)c(Br)c1-c1c(cc(o1)Br)Br)=c1oc(cc1Br)=C(C#N)C#N,0.138161227
C(#N)C(C#N)=c1cc(Br)c(=c2c(c(Br)c(-c3oc(cc3Br)Br)o2)=C(C#N)C#N)o1,0.138161227
N#CC(C#N)=c1cc(c(=c2oc(c(Br)c2=C(C#N)C#N)-c2oc(Br)cc2Br)o1)Br,0.138161227
c1(oc(c(c1)Br)=c1c(=C(C#N)C#N)c(c(-c2c(Br)cc(Br)o2)o1)Br)=C(C#N)C#N,0.138161227
Brc1c(=c2c(c(c(-c3oc(cc3Br)Br)o2)Br)=C(C#N)C#N)oc(c1)=C(C#N)C#N,0.138161227
o1c(c(=C(C#N)C#N)c(Br)c1-c1oc(cc1Br)Br)=c1oc(=C(C#N)C#N)cc1Br,0.138161227
Brc1cc(Br)c(-c2c(c(=C(C#N)C#N)c(o2)=c2oc(cc2Br)=C(C#N)C#N)Br)o1,0.138161227
c1(cc(Br)c(-c2c(Br)c(=C(C#N)C#N)c(=c3oc(cc3Br)=C(C#N)C#N)o2)o1)Br,0.138161227
c1(=c2c(Br)cc(o2)=C(C#N)C#N)c(=C(C#N)C#N)c(c(o1)-c1c(Br)cc(o1)Br)Br,0.138161227
C(C(C#N)=c1cc(c(o1)=c1oc(c(Br)c1=C(C#N)C#N)-c1c(Br)cc(o1)Br)Br)#N,0.138161227
C(C(=c1cc(Br)c(o1)=c1c(c(c(o1)-c1oc(cc1Br)Br)Br)=C(C#N)C#N)C#N)#N,0.138161227
C(#N)C(=c1c(c(-c2c(cc(Br)o2)Br)oc1=c1c(cc(=C(C#N)C#N)o1)Br)Br)C#N,0.138161227
o1c(c(c(=C(C#N)C#N)c1=c1oc(=C(C#N)C#N)cc1Br)Br)-c1c(cc(o1)Br)Br,0.138161227
c1c(c(=c2c(=C(C#N)C#N)c(Br)c(o2)-c2oc(cc2Br)Br)oc1=C(C#N)C#N)Br,0.138161227
c1c(Br)oc(c1Br)-c1c(Br)c(c(o1)=c1oc(=C(C#N)C#N)cc1Br)=C(C#N)C#N,0.138161227
Brc1cc(Br)oc1-c1c(c(=C(C#N)C#N)c(=c2c(cc(=C(C#N)C#N)o2)Br)o1)Br,0.138161227
c1(-c2c(Br)c(c(o2)=c2oc(cc2Br)=C(C#N)C#N)=C(C#N)C#N)oc(cc1Br)Br,0.138161227
c1(Br)c(oc(=c2c(cc(o2)=C(C#N)C#N)Br)c1=C(C#N)C#N)-c1c(Br)cc(o1)Br,0.138161227
C(C(=c1cc(Br)c(o1)=c1oc(-c2c(cc(o2)Br)Br)c(Br)c1=C(C#N)C#N)C#N)#N,0.138161227
N#CC(=c1oc(=c2c(=C(C#N)C#N)c(Br)c(-c3c(cc(o3)Br)Br)o2)c(Br)c1)C#N,0.138161227
C(=c1oc(c(c1)Br)=c1c(=C(C#N)C#N)c(Br)c(o1)-c1oc(cc1Br)Br)(C#N)C#N,0.138161227
c1(cc(Br)oc1-c1oc(=c2oc(cc2Br)=C(C#N)C#N)c(=C(C#N)C#N)c1Br)Br,0.138161227
c1(c(c(c(-c2c(Br)cc(Br)o2)o1)Br)=C(C#N)C#N)=c1c(Br)cc(o1)=C(C#N)C#N,0.138161227
c1c(=C(C#N)C#N)oc(c1Br)=c1oc(c(c1=C(C#N)C#N)Br)-c1oc(Br)cc1Br,0.138161227
N#CC(=c1c(Br)c(-c2oc(cc2Br)Br)oc1=c1c(Br)cc(=C(C#N)C#N)o1)C#N,0.138161227
c1(Br)cc(Br)c(-c2oc(=c3c(cc(=C(C#N)C#N)o3)Br)c(=C(C#N)C#N)c2Br)o1,0.138161227
N#CC(=c1c(oc(c1Br)-c1c(cc(o1)Br)Br)=c1oc(=C(C#N)C#N)cc1Br)C#N,0.138161227
o1c(cc(Br)c1-c1c(c(c(o1)=c1oc(=C(C#N)C#N)cc1Br)=C(C#N)C#N)Br)Br,0.138161227
o1c(c(cc1Br)Br)-c1oc(c(=C(C#N)C#N)c1Br)=c1c(cc(=C(C#N)C#N)o1)Br,0.138161227
c1(=c2oc(=C(C#N)C#N)cc2Br)oc(c(c1=C(C#N)C#N)Br)-c1oc(cc1Br)Br,0.138161227
c1(oc(c(=C(C#N)C#N)c1Br)=c1oc(=C(C#N)C#N)cc1Br)-c1oc(cc1Br)Br,0.138161227
N#CC(C#N)=c1oc(c(c1)Br)=c1oc(c(c1=C(C#N)C#N)Br)-c1c(Br)cc(Br)o1,0.138161227
c1c(oc(c1Br)-c1oc(c(c1Br)=C(C#N)C#N)=c1oc(cc1Br)=C(C#N)C#N)Br,0.138161227
o1c(-c2oc(=c3c(Br)cc(=C(C#N)C#N)o3)c(=C(C#N)C#N)c2Br)c(Br)cc1Br,0.138161227
C(#N)C(=c1cc(c(=c2c(c(c(o2)-c2c(cc(o2)Br)Br)Br)=C(C#N)C#N)o1)Br)C#N,0.138161227
c1(-c2oc(Br)cc2Br)oc(=c2c(cc(o2)=C(C#N)C#N)Br)c(=C(C#N)C#N)c1Br,0.138161227
c1(=C(C#N)C#N)cc(Br)c(=c2c(=C(C#N)C#N)c(Br)c(o2)-c2oc(cc2Br)Br)o1,0.138161227
c1(=c2c(=C(C#N)C#N)c(Br)c(-c3c(Br)cc(Br)o3)o2)c(cc(o1)=C(C#N)C#N)Br,0.138161227
C(C#N)(=c1c(=c2oc(cc2Br)=C(C#N)C#N)oc(c1Br)-c1c(cc(o1)Br)Br)C#N,0.138161227
Brc1cc(=C(C#N)C#N)oc1=c1oc(c(Br)c1=C(C#N)C#N)-c1c(cc(Br)o1)Br,0.138161227
c1c(=C(C#N)C#N)oc(c1Br)=c1oc(-c2oc(cc2Br)Br)c(Br)c1=C(C#N)C#N,0.138161227
Brc1cc(=C(C#N)C#N)oc1=c1c(c(Br)c(o1)-c1oc(Br)cc1Br)=C(C#N)C#N,0.138161227
c1(Br)c(c(=c2c(cc(=C(C#N)C#N)o2)Br)oc1-c1oc(Br)cc1Br)=C(C#N)C#N,0.138161227
c1c(cccc1)[N+]([O-])=CC=Cc1c(OS(=O)(c2ccc(C)cc2)=O)cccc1,0.165116707
c1([N+](=CC=Cc2ccccc2OS(c2ccc(cc2)C)(=O)=O)[O-])ccccc1,0.165116707
c1ccccc1[N+](=CC=Cc1c(cccc1)OS(=O)(c1ccc(C)cc1)=O)[O-],0.165116707
