SMILES,SF
c12c(c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc2c(cccc2)c1)C#C[Si](CC)(CC)CC,0.052005642
C([Si](C#Cc1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#C[Si](CC)(CC)CC)(C(C)C)C(C)C)(C)C,0.052005642
c1c2cc3c(c4c(cc5c(c4)cccc5)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc2ccc1)C#C[Si](CC)(CC)CC,0.052005642
[Si](C(C)C)(C#Cc1c2c(c(c3c1cc1c(cccc1)c3)C#C[Si](CC)(CC)CC)cc1ccccc1c2)(C(C)C)C(C)C,0.052005642
c1c2c(cc3c(c4cc5ccccc5cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c2)C#C[Si](CC)(CC)CC)ccc1,0.052005642
C([Si](CC)(CC)CC)#Cc1c2c(cc3ccccc3c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cccc3)cc12,0.052005642
c1ccc2cc3c(c4c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc2c1)cc1c(c4)cccc1)C#C[Si](CC)(CC)CC,0.052005642
C([Si](CC)(CC)C#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc21)C#C[Si](C(C)C)(C(C)C)C(C)C)C,0.052005642
c1(c2cc3c(cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(c2)cccc1)cccc3)C#C[Si](CC)(CC)CC,0.052005642
CC(C)[Si](C(C)C)(C(C)C)C#Cc1c2cc3c(cc2c(C#C[Si](CC)(CC)CC)c2cc4ccccc4cc21)cccc3,0.052005642
[Si](CC)(CC)(CC)C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c1cc1c(cccc1)c3)cc1ccccc1c2,0.052005642
CC([Si](C#Cc1c2c(cc3c(cccc3)c2)c(C#C[Si](CC)(CC)CC)c2cc3c(cccc3)cc21)(C(C)C)C(C)C)C,0.052005642
c1cc2c(cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c(c(c3c2)C#C[Si](CC)(CC)CC)cc2ccccc2c4)cc1,0.052005642
c1c(ccc2c1[n+]([O-])on2)C=Cc1ccccc1,0.336454768
c12c(ccc(C=Cc3ccccc3)c1)no[n+]2[O-],0.336454768
C(c1ccccc1)=Cc1ccc2c(c1)[n+]([O-])on2,0.336454768
o1nc2ccc(C=Cc3ccccc3)cc2[n+]1[O-],0.336454768
c1c2c(ccc1C=Cc1ccccc1)no[n+]2[O-],0.336454768
c1ccc(cc1)C=Cc1cc2[n+](onc2cc1)[O-],0.336454768
c1c(cccc1)C=Cc1cc2c(cc1)no[n+]2[O-],0.336454768
c1(C=Cc2ccc3c([n+](on3)[O-])c2)ccccc1,0.336454768
c1(C=Cc2ccccc2)ccc2no[n+](c2c1)[O-],0.336454768
C(=Cc1ccccc1)c1cc2c(no[n+]2[O-])cc1,0.336454768
c12c(cc(C=Cc3ccccc3)cc2)[n+]([O-])on1,0.336454768
[n+]1([O-])c2cc(C=Cc3ccccc3)ccc2no1,0.336454768
c1(ccc2no[n+](c2c1)[O-])C=Cc1ccccc1,0.336454768
c12no[n+]([O-])c1cc(C=Cc1ccccc1)cc2,0.336454768
n1c2ccc(cc2[n+](o1)[O-])C=Cc1ccccc1,0.336454768
c1(C=Cc2ccccc2)ccc2c(c1)[n+]([O-])on2,0.336454768
n1c2ccc(C=Cc3ccccc3)cc2[n+]([O-])o1,0.336454768
c1(C=Cc2ccccc2)cc2[n+]([O-])onc2cc1,0.336454768
c1cccc(c1)C=Cc1ccc2c([n+](on2)[O-])c1,0.336454768
c12cc(C=Cc3ccccc3)ccc2no[n+]1[O-],0.336454768
CC(C)[Si](CC)(C#Cc1c2c(c(c3c1cc1c(cccc1)c3)C#C[Si](C(C)C)(C(C)C)CC)cc1ccccc1c2)C(C)C,0.11090066
C([Si](C(C)C)(C(C)C)CC)#Cc1c2c(c(c3c1cc1c(c3)cccc1)C#C[Si](C(C)C)(CC)C(C)C)cc1c(c2)cccc1,0.11090066
c1cc2cc3c(c(c4cc5ccccc5cc4c3C#C[Si](CC)(C(C)C)C(C)C)C#C[Si](CC)(C(C)C)C(C)C)cc2cc1,0.11090066
CC([Si](CC)(C(C)C)C#Cc1c2c(c(C#C[Si](CC)(C(C)C)C(C)C)c3cc4ccccc4cc31)cc1ccccc1c2)C,0.11090066
c1(C#C[Si](CC)(C(C)C)C(C)C)c2c(c(c3c1cc1c(cccc1)c3)C#C[Si](C(C)C)(C(C)C)CC)cc1c(cccc1)c2,0.11090066
C([Si](C(C)C)(CC)C#Cc1c2c(cc3c(cccc3)c2)c(c2cc3c(cccc3)cc12)C#C[Si](C(C)C)(C(C)C)CC)(C)C,0.11090066
C([Si](C(C)C)(C(C)C)CC)#Cc1c2cc3ccccc3cc2c(c2cc3c(cc12)cccc3)C#C[Si](CC)(C(C)C)C(C)C,0.11090066
C(C)(C)[Si](C(C)C)(CC)C#Cc1c2c(cc3ccccc3c2)c(C#C[Si](C(C)C)(C(C)C)CC)c2cc3ccccc3cc12,0.11090066
c1c2c(cc3c(C#C[Si](C(C)C)(CC)C(C)C)c4c(cc5ccccc5c4)c(c13)C#C[Si](C(C)C)(C(C)C)CC)cccc2,0.11090066
c1cc2cc3c(C#C[Si](C(C)C)(CC)C(C)C)c4cc5c(cc4c(c3cc2cc1)C#C[Si](C(C)C)(C(C)C)CC)cccc5,0.11090066
c12c(c3cc4ccccc4cc3c(c2cc2ccccc2c1)C#C[Si](C(C)C)(CC)C(C)C)C#C[Si](C(C)C)(C(C)C)CC,0.11090066
c12cc3ccccc3cc2c(C#C[Si](CC)(C(C)C)C(C)C)c2cc3c(cccc3)cc2c1C#C[Si](C(C)C)(C(C)C)CC,0.11090066
CC([Si](C(C)C)(CC)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)CC)c2cc3c(cccc3)cc21)C,0.11090066
c12c(cc3c(c1)cccc3)c(c1c(c2C#C[Si](C(C)C)(CC)C(C)C)cc2c(cccc2)c1)C#C[Si](C(C)C)(C(C)C)CC,0.11090066
C(C)(C)[Si](CC)(C(C)C)C#Cc1c2cc3c(cccc3)cc2c(c2c1cc1c(cccc1)c2)C#C[Si](C(C)C)(CC)C(C)C,0.11090066
c12c(c(c3c(cc4ccccc4c3)c1C#C[Si](C(C)C)(CC)C(C)C)C#C[Si](CC)(C(C)C)C(C)C)cc1ccccc1c2,0.11090066
c1c2c(cc3c1c(c1cc4c(cc1c3C#C[Si](C(C)C)(C(C)C)CC)cccc4)C#C[Si](CC)(C(C)C)C(C)C)cccc2,0.11090066
c12cc3ccccc3cc1c(c1c(c2C#C[Si](CC)(C(C)C)C(C)C)cc2c(c1)cccc2)C#C[Si](C(C)C)(CC)C(C)C,0.11090066
c1c2c(cc3c1c(C#C[Si](CC)(C(C)C)C(C)C)c1c(cc4c(cccc4)c1)c3C#C[Si](C(C)C)(CC)C(C)C)cccc2,0.11090066
C(C)(C)[Si](CC)(C(C)C)C#Cc1c2c(c(C#C[Si](C(C)C)(CC)C(C)C)c3c1cc1ccccc1c3)cc1c(c2)cccc1,0.11090066
c12c(cccc2)cc2c(c3c(cc4c(c3)cc(c(Br)c4)Br)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1)C#C[Si](C(C)C)(C(C)C)C(C)C,0.021964924
Brc1c(cc2cc3c(c4cc5ccccc5cc4c(c3cc2c1)C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)Br,0.021964924
c1c2ccccc2cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c(cc4c(c3)cc(Br)c(c4)Br)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c21,0.021964924
c1(cc2cc3c(c4c(c(c3cc2cc1Br)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1ccccc1c4)C#C[Si](C(C)C)(C(C)C)C(C)C)Br,0.021964924
c1c2c(cc3c(c(c4c(cc5c(cc(c(c5)Br)Br)c4)c3C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)c2)ccc1,0.021964924
c1(cc2cc3c(c(c4c(cc5c(c4)cccc5)c3C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)cc2cc1Br)Br,0.021964924
CC([Si](C#Cc1c2c(c(c3c1cc1c(c3)cc(Br)c(Br)c1)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1ccccc1c2)(C(C)C)C(C)C)C,0.021964924
c1c2c(cc3c1c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1c(c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc3cc(c(Br)cc3c1)Br)cccc2,0.021964924
c1c(Br)c(cc2c1cc1c(c(c3cc4c(cc3c1C#C[Si](C(C)C)(C(C)C)C(C)C)cccc4)C#C[Si](C(C)C)(C(C)C)C(C)C)c2)Br,0.021964924
c12c(cc3ccccc3c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cc(c(Br)c3)Br)cc2c1C#C[Si](C(C)C)(C(C)C)C(C)C,0.021964924
c12cc3c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c(cc5ccccc5c4)c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc2cc(Br)c(c1)Br,0.021964924
c12c(cc3c(c1)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc4cc(c(cc4cc1c3C#C[Si](C(C)C)(C(C)C)C(C)C)Br)Br)cccc2,0.021964924
C(C)([Si](C(C)C)(C(C)C)C#Cc1c2c(cc3c(c2)cc(Br)c(c3)Br)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cccc3)cc12)C,0.021964924
c1(cc2cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5ccccc5cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc2cc1Br)Br,0.021964924
C([Si](C(C)C)(C(C)C)C(C)C)#Cc1c2c(cc3ccccc3c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cc21)cc(Br)c(c3)Br,0.021964924
C(C)(C)[Si](C(C)C)(C(C)C)C#Cc1c2c(cc3c(c2)cccc3)c(c2cc3cc(c(Br)cc3cc12)Br)C#C[Si](C(C)C)(C(C)C)C(C)C,0.021964924
C([Si](C#Cc1c2cc3c(cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc4ccccc4cc12)cc(c(Br)c3)Br)(C(C)C)C(C)C)(C)C,0.021964924
c12cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5ccccc5cc4c(c3cc2cc(Br)c(Br)c1)C#C[Si](C(C)C)(C(C)C)C(C)C,0.021964924
c12cc3c(c(c4cc5cc(Br)c(cc5cc4c3C#C[Si](C(C)C)(C(C)C)C(C)C)Br)C#C[Si](C(C)C)(C(C)C)C(C)C)cc2cccc1,0.021964924
c12c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(cccc4)cc3c1C#C[Si](C(C)C)(C(C)C)C(C)C)cc1cc(Br)c(Br)cc1c2,0.021964924
C(CC)CNC1=CC(O)=C2C(C1=O)=C(O)C=C(C2=O)NCCCC,0.845246816
O=C1C(NCCCC)=CC(O)=C2C1=C(C=C(NCCCC)C2=O)O,0.845246816
C(C)CCNC1=CC(O)=C2C(C(NCCCC)=CC(O)=C2C1=O)=O,0.845246816
C(CC)CNC1=CC(O)=C2C(C1=O)=C(O)C=C(C2=O)NCCCC,0.845246816
OC1=C2C(=C(C=C(NCCCC)C2=O)O)C(C(NCCCC)=C1)=O,0.845246816
OC1=C2C(=C(O)C=C(C2=O)NCCCC)C(=O)C(=C1)NCCCC,0.845246816
C1=C(C(=O)C2=C(O)C=C(C(=O)C2=C1O)NCCCC)NCCCC,0.845246816
CCCCNC1C(C2C(C(C(=CC=2O)NCCCC)=O)=C(C=1)O)=O,0.845246816
C1(=C2C(=C(C=C(C2=O)NCCCC)O)C(=O)C(=C1)NCCCC)O,0.845246816
OC1=C2C(C(NCCCC)=CC(=C2C(C(NCCCC)=C1)=O)O)=O,0.845246816
O=C1C2C(C(C(NCCCC)=CC=2O)=O)=C(O)C=C1NCCCC,0.845246816
OC1=C2C(C(NCCCC)=CC(O)=C2C(=O)C(NCCCC)=C1)=O,0.845246816
C1(NCCCC)=CC(=C2C(=C(C=C(NCCCC)C2=O)O)C1=O)O,0.845246816
CCCCNC1C(=O)C2=C(O)C=C(C(=O)C2=C(C=1)O)NCCCC,0.845246816
C(CC)CNC1C(=O)C2=C(C=C(NCCCC)C(=O)C2=C(O)C=1)O,0.845246816
CCCCNC1C(C2=C(O)C=C(C(=O)C2=C(C=1)O)NCCCC)=O,0.845246816
C1C(=C2C(C(=CC(O)=C2C(C=1NCCCC)=O)NCCCC)=O)O,0.845246816
C(NC1=CC(O)=C2C(C(=CC(O)=C2C1=O)NCCCC)=O)CCC,0.845246816
O=C1C(NCCCC)=CC(O)=C2C(=O)C(=CC(=C12)O)NCCCC,0.845246816
C1(=CC(=C2C(C1=O)=C(C=C(C2=O)NCCCC)O)O)NCCCC,0.845246816
[Si](C(C)C)(C(C)C)(C#Cc1c2c(cc3c(c2)cccc3)c(C#Cc2cc3ccccc3c3ccccc32)c2c1cc1ccccc1c2)C(C)C,0.022674888
c12ccccc2cc2c(c(C#Cc3cc4ccccc4c4c3cccc4)c3c(c2C#C[Si](C(C)C)(C(C)C)C(C)C)cc2ccccc2c3)c1,0.022674888
c12c(c3ccccc3cc2C#Cc2c3c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c2cc2c(cccc2)c4)cc2ccccc2c3)cccc1,0.022674888
c1c(C#Cc2c3c(cc4ccccc4c3)c(c3cc4c(cccc4)cc23)C#C[Si](C(C)C)(C(C)C)C(C)C)c2c(c3ccccc13)cccc2,0.022674888
C(C)(C)[Si](C(C)C)(C#Cc1c2c(c(c3cc4c(cc31)cccc4)C#Cc1c3c(cccc3)c3c(cccc3)c1)cc1c(cccc1)c2)C(C)C,0.022674888
c1c2c(cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5c(cc4c(C#Cc4cc6c(c7ccccc47)cccc6)c3c2)cccc5)ccc1,0.022674888
c1ccc2c(cc(c3c2cccc3)C#Cc2c3cc4ccccc4cc3c(c3cc4ccccc4cc32)C#C[Si](C(C)C)(C(C)C)C(C)C)c1,0.022674888
CC(C)[Si](C(C)C)(C(C)C)C#Cc1c2c(cc3c(c2)cccc3)c(c2cc3ccccc3cc21)C#Cc1cc2ccccc2c2c1cccc2,0.022674888
c1c2c3ccccc3c(C#Cc3c4cc5ccccc5cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5ccccc5cc34)cc2ccc1,0.022674888
c1(c2ccccc2c2c(c1)cccc2)C#Cc1c2c(cc3ccccc3c2)c(c2c1cc1c(cccc1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C,0.022674888
CC([Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2c3c(c4ccccc4c2)cccc3)c2cc3ccccc3cc12)(C(C)C)C(C)C)C,0.022674888
c1ccc2c3c(cc(c2c1)C#Cc1c2cc4ccccc4cc2c(c2c1cc1c(c2)cccc1)C#C[Si](C(C)C)(C(C)C)C(C)C)cccc3,0.022674888
c1c2c(cc3c(c4c(cc5c(c4)cccc5)c(c3c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C#Cc2cc3ccccc3c3c2cccc3)ccc1,0.022674888
c1cc2c(cc3c(c2)c(C#Cc2c4c(c5c(cccc5)c2)cccc4)c2cc4ccccc4cc2c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc1,0.022674888
c1c2c3ccccc3cc(c2ccc1)C#Cc1c2cc3c(cccc3)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc21,0.022674888
c1cc2c(cc3c(c(c4c(c3C#Cc3cc5ccccc5c5ccccc35)cc3ccccc3c4)C#C[Si](C(C)C)(C(C)C)C(C)C)c2)cc1,0.022674888
CC([Si](C(C)C)(C#Cc1c2c(cc3ccccc3c2)c(c2c1cc1ccccc1c2)C#Cc1c2c(cccc2)c2c(cccc2)c1)C(C)C)C,0.022674888
c1cccc2c1cc1c(c3c(cc4ccccc4c3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1c2)C#Cc1cc2c(c3ccccc31)cccc2,0.022674888
c12c(cc3c(cccc3)c2)c(c2c(c1C#Cc1cc3c(cccc3)c3ccccc31)cc1c(cccc1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C,0.022674888
c12c(cc3c(c(c4cc5c(cccc5)cc4c3C#Cc3cc4c(cccc4)c4c3cccc4)C#C[Si](C(C)C)(C(C)C)C(C)C)c1)cccc2,0.022674888
CC([Si](C#Cc1c2cc3nccnc3cc2c(c2cc3nccnc3cc21)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C)C,0.004667906
[Si](C(C)C)(C(C)C)(C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(cc31)nccn4)cc1nccnc1c2)C(C)C,0.004667906
c1nc2c(nc1)cc1c(c(c3cc4nccnc4cc3c1C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)c2,0.004667906
CC(C)[Si](C(C)C)(C#Cc1c2cc3nccnc3cc2c(c2cc3c(cc21)nccn3)C#C[Si](C(C)C)(C(C)C)C(C)C)C(C)C,0.004667906
CC(C)[Si](C#Cc1c2cc3c(nccn3)cc2c(c2cc3nccnc3cc21)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C,0.004667906
CC(C)[Si](C(C)C)(C#Cc1c2c(c(c3c1cc1c(nccn1)c3)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1c(c2)nccn1)C(C)C,0.004667906
n1c2c(cc3c(c2)c(c2c(cc4nccnc4c2)c3C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)ncc1,0.004667906
CC([Si](C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4nccnc4cc13)cc1nccnc1c2)(C(C)C)C(C)C)C,0.004667906
C([Si](C(C)C)(C(C)C)C#Cc1c2c(c(c3cc4c(nccn4)cc13)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c2)(C)C,0.004667906
[Si](C(C)C)(C(C)C)(C(C)C)C#Cc1c2c(c(c3cc4c(cc31)nccn4)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1c(c2)nccn1,0.004667906
CC(C)[Si](C(C)C)(C#Cc1c2c(c(c3c1cc1c(nccn1)c3)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c2)C(C)C,0.004667906
C(#C[Si](C(C)C)(C(C)C)C(C)C)c1c2cc3c(cc2c(c2cc4c(nccn4)cc12)C#C[Si](C(C)C)(C(C)C)C(C)C)nccn3,0.004667906
CC([Si](C#Cc1c2c(cc3c(nccn3)c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc21)(C(C)C)C(C)C)C,0.004667906
C([Si](C(C)C)(C(C)C)C(C)C)#Cc1c2c(cc3c(nccn3)c2)c(c2cc3c(nccn3)cc12)C#C[Si](C(C)C)(C(C)C)C(C)C,0.004667906
n1c2cc3c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5c(nccn5)cc4c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc2ncc1,0.004667906
C(C)(C)[Si](C(C)C)(C#Cc1c2c(c(c3c1cc1c(c3)nccn1)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1c(nccn1)c2)C(C)C,0.004667906
c1c2c(nccn2)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(nccn4)cc3c(c12)C#C[Si](C(C)C)(C(C)C)C(C)C,0.004667906
c1c2c(c3c(cc4nccnc4c3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc2c1nccn2)C#C[Si](C(C)C)(C(C)C)C(C)C,0.004667906
CC([Si](C(C)C)(C#Cc1c2c(cc3nccnc3c2)c(c2c1cc1c(nccn1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(C)C)C,0.004667906
CC(C)[Si](C#Cc1c2cc3c(cc2c(c2cc4c(cc12)nccn4)C#C[Si](C(C)C)(C(C)C)C(C)C)nccn3)(C(C)C)C(C)C,0.004667906
C(CCCCC)C#Cc1c2cc3c(cccc3)cc2c(c2cc3ccccc3cc21)C#CCCCCCC,0.05912145
C(CCC)CCC#Cc1c2c(c(C#CCCCCCC)c3c1cc1c(cccc1)c3)cc1c(c2)cccc1,0.05912145
c1c2c(c3cc4ccccc4cc3c(c2cc2c1cccc2)C#CCCCCCC)C#CCCCCCC,0.05912145
c1(c2cc3c(cccc3)cc2c(C#CCCCCCC)c2c1cc1c(c2)cccc1)C#CCCCCCC,0.05912145
c1c2c(c3cc4c(cc3c(c2cc2c1cccc2)C#CCCCCCC)cccc4)C#CCCCCCC,0.05912145
c12cc3c(c(c4c(c3C#CCCCCCC)cc3ccccc3c4)C#CCCCCCC)cc2cccc1,0.05912145
c1(C#CCCCCCC)c2c(cc3ccccc3c2)c(C#CCCCCCC)c2c1cc1ccccc1c2,0.05912145
C(C#Cc1c2c(c(C#CCCCCCC)c3c1cc1c(cccc1)c3)cc1c(c2)cccc1)CCCCC,0.05912145
CCCCCCC#Cc1c2c(cc3ccccc3c2)c(c2c1cc1ccccc1c2)C#CCCCCCC,0.05912145
c1cc2cc3c(c(C#CCCCCCC)c4c(cc5ccccc5c4)c3C#CCCCCCC)cc2cc1,0.05912145
C(CCCC#Cc1c2cc3c(cccc3)cc2c(C#CCCCCCC)c2cc3ccccc3cc12)CC,0.05912145
C(CC)CCCC#Cc1c2cc3ccccc3cc2c(C#CCCCCCC)c2c1cc1ccccc1c2,0.05912145
c1(C#CCCCCCC)c2cc3c(cccc3)cc2c(C#CCCCCCC)c2c1cc1c(c2)cccc1,0.05912145
C(CCC)CCC#Cc1c2cc3c(cccc3)cc2c(C#CCCCCCC)c2c1cc1ccccc1c2,0.05912145
CCCCCCC#Cc1c2cc3ccccc3cc2c(C#CCCCCCC)c2c1cc1c(cccc1)c2,0.05912145
C(C)CCCCC#Cc1c2c(cc3ccccc3c2)c(C#CCCCCCC)c2c1cc1c(cccc1)c2,0.05912145
C(CCC#Cc1c2c(cc3ccccc3c2)c(C#CCCCCCC)c2c1cc1ccccc1c2)CCC,0.05912145
C(C#Cc1c2cc3c(cc2c(C#CCCCCCC)c2cc4c(cccc4)cc21)cccc3)CCCCC,0.05912145
C(CCCC#Cc1c2c(c(C#CCCCCCC)c3cc4ccccc4cc31)cc1c(c2)cccc1)CC,0.05912145
C(C)CCCCC#Cc1c2c(c(c3c1cc1c(c3)cccc1)C#CCCCCCC)cc1c(cccc1)c2,0.05912145
C(CCC#Cc1c2c(cc3c(c2)cccc3)c(C#CCCCCC)c2cc3c(cc12)cccc3)CC,0.004604224
c12c(cc3c(C#CCCCCC)c4c(cc5c(c4)cccc5)c(c3c2)C#CCCCCC)cccc1,0.004604224
c12c(c3c(c(c2cc2c(c1)cccc2)C#CCCCCC)cc1ccccc1c3)C#CCCCCC,0.004604224
C(C)CCCC#Cc1c2c(cc3ccccc3c2)c(c2c1cc1c(cccc1)c2)C#CCCCCC,0.004604224
c1c2c(C#CCCCCC)c3cc4ccccc4cc3c(c2cc2c1cccc2)C#CCCCCC,0.004604224
C(CCC)CC#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc21)C#CCCCCC,0.004604224
C(CCC#Cc1c2c(cc3c(c2)cccc3)c(C#CCCCCC)c2c1cc1ccccc1c2)CC,0.004604224
C(C#Cc1c2c(c(c3cc4ccccc4cc31)C#CCCCCC)cc1ccccc1c2)CCCC,0.004604224
C(#CCCCCC)c1c2cc3c(cccc3)cc2c(c2c1cc1ccccc1c2)C#CCCCCC,0.004604224
c1ccc2cc3c(c4cc5ccccc5cc4c(c3cc2c1)C#CCCCCC)C#CCCCCC,0.004604224
c12c(cccc1)cc1c(c2)c(C#CCCCCC)c2cc3ccccc3cc2c1C#CCCCCC,0.004604224
C(CC)CCC#Cc1c2c(c(c3cc4c(cccc4)cc13)C#CCCCCC)cc1c(cccc1)c2,0.004604224
c1cc2cc3c(c(C#CCCCCC)c4cc5ccccc5cc4c3C#CCCCCC)cc2cc1,0.004604224
c1(c2c(cc3c(c2)cccc3)c(C#CCCCCC)c2c1cc1c(cccc1)c2)C#CCCCCC,0.004604224
c1cc2c(cc3c(c4c(c(C#CCCCCC)c3c2)cc2ccccc2c4)C#CCCCCC)cc1,0.004604224
C(C#Cc1c2c(c(C#CCCCCC)c3cc4ccccc4cc31)cc1ccccc1c2)CCCC,0.004604224
c12ccccc2cc2c(c3cc4ccccc4cc3c(C#CCCCCC)c2c1)C#CCCCCC,0.004604224
c1c2c(ccc1)cc1c(C#CCCCCC)c3cc4ccccc4cc3c(C#CCCCCC)c1c2,0.004604224
c12cc3ccccc3cc1c(c1cc3c(cc1c2C#CCCCCC)cccc3)C#CCCCCC,0.004604224
c1c2cc3c(c(C#CCCCCC)c4c(c3C#CCCCCC)cc3ccccc3c4)cc2ccc1,0.004604224
C(#CCCCC)c1c2c(c(c3cc4ccccc4cc13)C#CCCCC)cc1c(cccc1)c2,0.066679122
c1c2c(c(c3c(cc4ccccc4c3)c2C#CCCCC)C#CCCCC)cc2ccccc21,0.066679122
c1c2c(cccc2)cc2c1c(c1c(cc3c(c1)cccc3)c2C#CCCCC)C#CCCCC,0.066679122
c12c(cc3c(C#CCCCC)c4c(cc5ccccc5c4)c(c3c1)C#CCCCC)cccc2,0.066679122
c1(c2c(cc3ccccc3c2)c(c2c1cc1c(cccc1)c2)C#CCCCC)C#CCCCC,0.066679122
C(CCC)C#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C#CCCCC,0.066679122
C(#CCCCC)c1c2c(cc3ccccc3c2)c(c2cc3c(cccc3)cc21)C#CCCCC,0.066679122
C(CCC)C#Cc1c2c(c(c3c1cc1ccccc1c3)C#CCCCC)cc1c(c2)cccc1,0.066679122
C(C#Cc1c2c(c(c3c1cc1ccccc1c3)C#CCCCC)cc1ccccc1c2)CCC,0.066679122
c12cc3c(cc2c(C#CCCCC)c2cc4ccccc4cc2c1C#CCCCC)cccc3,0.066679122
c1c2c(cccc2)cc2c1c(C#CCCCC)c1cc3ccccc3cc1c2C#CCCCC,0.066679122
c1cc2c(cc1)cc1c(c2)c(C#CCCCC)c2c(c1C#CCCCC)cc1c(cccc1)c2,0.066679122
c1(c2cc3c(cccc3)cc2c(c2cc3c(cccc3)cc21)C#CCCCC)C#CCCCC,0.066679122
c12cc3c(cc2c(C#CCCCC)c2c(cc4c(cccc4)c2)c1C#CCCCC)cccc3,0.066679122
C(CCCC)#Cc1c2c(c(C#CCCCC)c3c1cc1ccccc1c3)cc1ccccc1c2,0.066679122
CCCCC#Cc1c2cc3ccccc3cc2c(C#CCCCC)c2c1cc1c(c2)cccc1,0.066679122
c1cc2c(cc3c(c2)c(c2c(cc4c(cccc4)c2)c3C#CCCCC)C#CCCCC)cc1,0.066679122
C(CCCC)#Cc1c2c(cc3ccccc3c2)c(C#CCCCC)c2cc3ccccc3cc12,0.066679122
c1c2c(c3cc4ccccc4cc3c(C#CCCCC)c2cc2c1cccc2)C#CCCCC,0.066679122
